GO.ID	Term	Annotated	Significant	Expected	test
GO:0031345	negative regulation of cell projection o...	17	5	2.02	0.04265
GO:0009790	embryo development	428	104	50.82	0.04366
GO:0010563	negative regulation of phosphorus metabo...	72	19	8.55	0.04405
GO:0045936	negative regulation of phosphate metabol...	72	19	8.55	0.04405
GO:0030097	hemopoiesis	66	13	7.84	0.04414
GO:0046486	glycerolipid metabolic process	86	16	10.21	0.04416
GO:0007626	locomotory behavior	156	26	18.52	0.04504
GO:0009887	animal organ morphogenesis	596	156	70.76	0.04512
GO:0045927	positive regulation of growth	100	24	11.87	0.04512
GO:0045995	regulation of embryonic development	63	19	7.48	0.04538
GO:0009994	oocyte differentiation	127	30	15.08	0.04551
GO:0046488	phosphatidylinositol metabolic process	47	10	5.58	0.04595
GO:1902850	microtubule cytoskeleton organization in...	73	14	8.67	0.04597
GO:0007269	neurotransmitter secretion	73	14	8.67	0.04597
GO:0007528	neuromuscular junction development	159	33	18.88	0.04613
GO:0051128	regulation of cellular component organiz...	633	139	75.15	0.04718
GO:0046666	retinal cell programmed cell death	23	6	2.73	0.04720
GO:0046329	negative regulation of JNK cascade	23	6	2.73	0.04720
GO:0070303	negative regulation of stress-activated ...	23	6	2.73	0.04720
GO:0032873	negative regulation of stress-activated ...	23	6	2.73	0.04720
GO:0071684	organism emergence from protective struc...	23	6	2.73	0.04720
GO:0090630	activation of GTPase activity	23	6	2.73	0.04720
GO:0030537	larval behavior	41	9	4.87	0.04762
GO:0035194	posttranscriptional gene silencing by RN...	41	9	4.87	0.04762
GO:0007164	establishment of tissue polarity	96	28	11.4	0.04787
GO:0019222	regulation of metabolic process	1531	265	181.77	0.04790
GO:0008039	synaptic target recognition	35	8	4.16	0.04870
GO:0006582	melanin metabolic process	35	8	4.16	0.04870
GO:0007494	midgut development	35	8	4.16	0.04870
GO:0045665	negative regulation of neuron differenti...	29	7	3.44	0.04880
GO:0030951	establishment or maintenance of microtub...	29	7	3.44	0.04880
GO:0010212	response to ionizing radiation	29	7	3.44	0.04880
GO:0035006	melanization defense response	29	7	3.44	0.04880
GO:0002376	immune system process	277	56	32.89	0.04889
GO:0006402	mRNA catabolic process	67	13	7.95	0.04907
